,time,h_values,x_halley,vx_halley,y_halley,vy_halley,z_halley,vz_halley,x_jupiter,vx_jupiter,y_jupiter,vy_jupiter,z_jupiter,vz_jupiter,x_saturne,vx_saturne,y_saturne,vy_saturne,z_saturne,vz_saturne,x_terre,vx_terre,y_terre,vy_terre,z_terre,vz_terre
588,11521059.348799244,15073.006999876401,86346481435.90508,-10856.293752642587,664162481346.4462,-15467.151284910084,-112994327588.26112,6074.5127084108435,-16297523919.78729,14705.865549483715,-788297786640.8535,-995.0160932937813,40682796374.48741,946.1049812900173,1211004398688.1187,5455.742809971991,-804896595902.373,8125.544828880649,139285863306.12732,-68.47581351607087,-116754532285.63884,8517.051908844684,-24674056538.392376,-33658.210233553225,-12033062171.436472,3272.010517984398
589,11536125.097978352,15065.749179107752,86182919088.16441,-10856.844477778512,663929425184.7288,-15471.391934468575,-112902805070.70886,6075.233950194779,-16075968541.450712,14705.931310941678,-788312753178.6671,-991.8134668594587,40697048909.638214,945.9396714453594,1211086587689.0625,5454.965964168438,-804774174592.9004,8126.0611042766695,139284830993.6556,-68.56516047953276,-116625197470.39494,8652.321287488168,-25180925778.555336,-33629.31372161329,-11983661960.656631,3285.9308650346443
590,11551182.978463076,15057.88048472493,86019433879.89235,-10857.394512455336,663696426881.4532,-15475.633823690656,-112811319495.01266,6075.95507144024,-15854527896.159004,14705.996135905078,-788327663687.9941,-988.6125879596012,40711291511.87959,945.7743970834722,1211168722068.5037,5454.189472368642,-804651809451.5005,8126.577030931462,139283797875.3319,-68.65446000759145,-116493894355.69359,8787.454624717913,-25687090719.53209,-33599.826765506885,-11934078360.136623,3299.7953817930743
591,11566233.510304166,15050.531841089867,85856020183.46582,-10857.943874877257,663463478434.3945,-15479.877098323019,-112719867714.15932,6076.676096653844,-15633194351.125294,14706.060028048758,-788342518757.989,-985.413346298559,40725524676.11234,945.6091525969032,1211250804680.0452,5453.413307842317,-804529496265.0425,8127.092626777747,139282763917.52563,-68.74371518453256,-116360622499.58083,8922.453524369561,-26192560398.931606,-33569.749172662145,-11884310707.779922,3313.6042434389888
592,11581276.300359538,15042.790055370926,85692682286.01326,-10858.492549896804,663230585972.5303,-15484.121646811129,-112628452129.47469,6077.397006605626,-15411973702.913445,14706.122987127654,-788357318074.1648,-982.2158256974822,40739748033.52169,945.44394240193,1211332833396.3596,5452.637490950551,-804407238241.387,8127.607878460629,139281729149.2772,-68.83292367903921,-116225389493.38164,9057.311400823675,-26697313189.893417,-33539.082567026,-11834361354.593664,3327.35678691728
593,11596311.944106624,15035.64374708515,85529413740.06285,-10859.040558428036,662997740319.452,-15488.367636530733,-112537069134.47595,6078.117829442279,-15190857209.321917,14706.185017039095,-788372062294.9062,-979.0198998333622,40753962150.074455,945.2787600573391,1211414811481.1501,5451.861991067608,-804285030553.5745,8128.122806488237,139280693531.62854,-68.9220890226274,-116088194095.86255,9192.030536597891,-27201360666.611572,-33507.82658082193,-11784229373.423502,3341.053255208537
594,11611340.898161413,15028.954054789141,85366209604.81291,-10859.587916265033,662764934440.0038,-15492.615196141018,-112445715965.08333,6078.8385866898725,-14969838170.090628,14706.246120976915,-788386751935.449,-975.825471908998,40768167460.10498,945.113600640042,1211496741439.321,5451.086784722357,-804162869502.1643,8128.637426601651,139279657034.99127,-69.01121392321892,-115949036082.8564,9326.61196385753,-27704709705.98312,-33475.98106772309,-11733914273.62283,3354.693759539068
595,11626362.387658754,15021.489497341585,85203078312.51236,-10860.134594351375,662532180375.4025,-15496.864106246381,-112354397342.76709,6079.559240814465,-14748927995.348255,14706.306297128702,-788401386307.3876,-972.6327068793048,40782363233.96061,944.9484727601867,1211578619062.3997,5450.311911964535,-804040761397.6652,8129.151712373756,139278619714.70905,-69.10029378579333,-115807926678.6104,9461.04569184948,-28207325965.81945,-33443.5485117557,-11683419691.028288,3368.2772953951685
596,11641376.666893668,15014.279234914975,85040017119.72253,-10860.680601126982,662299474226.9429,-15501.114438193814,-112263111733.6531,6080.27980362916,-14528122960.163807,14706.365547897189,-788415965729.8925,-969.4415509458529,40796549714.83475,944.7833737197299,1211660445752.756,5449.537359760656,-803918704185.4429,8129.665672620571,139277581555.1938,-69.1893301184987,-115664867691.55478,9595.33095351409,-28709209614.9809,-33410.52925738203,-11632745826.425854,3381.8037960346464
597,11656383.64405997,15006.977166300156,84877027041.53032,-10861.225932431827,662066817458.0615,-15505.366165465906,-112171859707.77954,6081.000270345092,-14307424429.41618,14706.423874288912,-788430490184.4353,-966.252023872518,40810726818.82012,944.6183046246349,1211742221026.1428,5448.763132930035,-803796698624.1964,8130.179304307929,139276542564.7432,-69.27832237704153,-115519864203.31047,9729.463888834442,-29210349263.27571,-33376.92441021487,-11581894045.14826,3395.272883205276
598,11671384.074334675,15000.430274706901,84714099893.48314,-10861.770614859079,661834198397.4075,-15509.619501715635,-112080636684.33752,6081.720676850941,-14086821311.822227,14706.481280547805,-788444960469.3262,-963.06396541211,40824895262.00695,944.453257261361,1211823949012.9468,5447.989192592025,-803674738586.2446,8130.692633385906,139275502692.93375,-69.36727503974447,-115372913032.8379,9863.448208050295,-29710761800.106983,-33342.733163004064,-11530862833.54307,3408.684937731695
599,11686377.299279874,14993.224945198786,84551242844.61281,-10862.314623647015,661601627291.461,-15513.87425997427,-111989446678.57547,6082.440991160357,-13866323305.268763,14706.53776545366,-788459376016.321,-959.8775157582315,40839054425.1278,944.2882389670419,1211905626140.9465,5447.21557279766,-803552829436.7415,8131.205637424577,139274461987.25674,-69.45618420213901,-115224024769.19989,9997.274994753061,-30210416952.10353,-33307.95791451144,-11479655478.182827,3422.039075398584
600,11701363.646980463,14986.347700589164,84388452348.9254,-10862.857969859948,661369099088.9552,-15518.13053295823,-111898287706.46542,6083.161228662221,-13645925599.362467,14706.593331571077,-788473737209.3381,-956.6926054357955,40853204620.749825,944.1232462247293,1211987254212.9924,5446.442256699297,-803430968520.0583,8131.718327754611,139273420426.82895,-69.54505180985515,-115073200401.70511,10130.94415051283,-30709317387.72407,-33272.59884150509,-11428271914.965,3435.335296592709
601,11716342.871058207,14979.224077744597,84225731100.33582,-10863.40064372175,661136617650.1133,-15522.388250332333,-111807161278.00365,6083.881377144189,-13425631832.025148,14706.647979307225,-788488043880.3312,-953.5092870563755,40867345618.95526,943.9582818404492,1212068831902.5786,5445.6692570907835,-803309157851.5522,8132.23069605162,139272378030.6517,-69.63387640199052,-114920446682.81522,10264.450455779197,-31207446662.12897,-33236.65747799283,-11376714046.568295,3448.573092470494
602,11731315.531859685,14972.66080147774,84063073029.08012,-10863.942664676139,660904174313.6597,-15526.647571115745,-111716063995.30096,6084.601463181806,-13205433776.932005,14706.701711998456,-788502296631.0145,-950.3274417901232,40881477951.37127,943.7933397350264,1212150362276.4888,5444.896545134284,-803187392886.1915,8132.742761584241,139271334761.56598,-69.72266130139269,-114765762150.20383,10397.795885245481,-31704815176.07219,-33200.133433196235,-11324980999.130432,3461.7526683415585
603,11746281.264565496,14965.732705810786,83900482115.63008,-10864.484018651156,660671774777.4745,-15530.908391338166,-111624998088.79051,6085.321468870268,-12985336813.789093,14706.754529609596,-788516495179.6754,-947.1471474179921,40895601276.24324,943.628424018179,1212231843363.0513,5444.124139735142,-803065676602.3993,8133.254511975909,139270290646.8001,-69.8114043448172,-114609154827.48492,10530.974174018378,-32201402593.192932,-33163.02855888345,-11273075087.242525,3474.8734141654577
604,11761240.551872754,14959.287307258599,83737953132.95891,-10865.02472223678,660439411579.3766,-15535.170848275866,-111533960631.93945,6086.041417075442,-12765333858.080303,14706.806435107215,-788530640049.2435,-943.9683016173983,40909716051.65903,943.4635294609134,1212313277805.0474,5443.352016057608,-802944005085.8365,8133.7659638316745,139269245654.46954,-69.900108394592,-114450623936.4042,10663.986606134651,-32697216732.073166,-33125.34263288406,-11220995691.660667,3487.935465600092
605,11776192.947747078,14952.39587432344,83575490944.1882,-10865.56475843859,660207091680.9503,-15539.434814697599,-111442954349.79579,6086.761285974639,-12545431483.874268,14706.85742820288,-788544730882.7432,-940.7909994228824,40923821859.31781,943.298661069663,1212394663189.0676,5442.580197200526,-802822381975.7289,8134.277102000803,139268199817.51846,-69.98877080592244,-114290178510.97171,10796.826209692043,-33192234635.615574,-33087.077771029784,-11168745422.48675,3500.938147480019
606,11791138.82774051,14945.879993433557,83413091485.95894,-10866.104139950428,659974809280.9288,-15543.700397533232,-111351976967.30399,6087.481093289936,-12325624182.297512,14706.907511442327,-788558768099.1724,-937.615161282478,40937919056.079704,943.1338147936237,1212476001573.9905,5441.808663855581,-802700804228.7745,8134.787939420822,139267153111.4738,-70.07739380576119,-114127818884.09534,10929.49332196772,-33686460593.81065,-33048.23402836711,-11116324029.111332,3513.881503095716
607,11806078.502260821,14939.674520310697,83250751402.0014,-10866.642877075252,659742559584.5319,-15547.967685444886,-111261026604.9426,6088.200853629274,-12105907402.43853,14706.956687069076,-788572752051.8591,-934.4407214931863,40952007937.129036,942.9689872957489,1212557294663.0786,5441.037400072499,-802579269330.865,8135.298486795321,139266105516.29938,-70.1659792347111,-113963545951.36761,11061.98769720194,-34179896714.71499,-33008.81159300665,-11063731474.27561,3526.765516313231
608,11821012.420867434,14933.918606613277,83088465823.19196,-10867.180985092447,659510335627.5912,-15552.23680717717,-111170100535.0172,6088.9205883286195,-11886274546.785603,14707.004957698151,-788586683219.7542,-931.2675847913622,40966088928.63915,942.8041736988532,1212638544915.6548,5440.266382712295,-802457773635.1396,8135.808759575658,139265057002.07242,-70.25452975840747,-113797358927.6983,11194.310317983518,-34672549670.97053,-32968.81024787771,-11010967215.3102,3539.5902877651365
609,11835939.395710772,14926.974843337843,82926247674.34212,-10867.718420299236,659278155910.6533,-15556.50742323786,-111079205999.7751,6089.64023979809,-11666743099.167295,14707.052320690591,-788600560556.4099,-928.0960038231337,40980160913.00177,942.6393871986214,1212719745882.9727,5439.495673175313,-802336326816.2957,8136.3187172684375,139264007653.89047,-70.34303833352119,-113629275377.88458,11326.44766985456,-35164372171.0448,-32928.23420767014,-10958036506.375572,3552.354516350806
610,11850860.18093279,14920.785222017723,82764088776.75768,-10868.255208964338,659046008735.6866,-15560.779749309371,-110988338417.45978,6090.359844042682,-11447301982.539661,14707.098779677875,-788614384826.6216,-924.9258186028001,40994224603.67017,942.4746195581242,1212800901681.9019,5438.725232599182,-802214922749.7938,8136.828385735047,139262957420.49353,-70.43150943173958,-113459291283.38458,11458.403450845411,-35655381009.86589,-32887.08250085144,-10904937741.932138,3565.0585703695774
611,11865774.588874,14914.407941209347,82601991186.36923,-10868.791343428267,658813897050.9932,-15565.053731776738,-110897498940.73534,6091.079391672473,-11227953970.89274,14707.144335263432,-788628155917.4846,-921.7570692547878,41008279826.132706,942.3098729351848,1212882011305.5098,5437.955070746329,-802093562973.307,8137.337758658163,139261906316.76974,-70.5199419403642,-113287413184.13623,11590.17302286758,-36145561951.54961,-32845.356709259475,-10851672650.568703,3577.7020124319165
612,11880683.126061384,14908.53718738429,82439949414.17136,-10869.326840976799,658581813000.0957,-15569.329516022515,-110806684493.96573,6091.7989067931085,-11008691628.684227,14707.188990153401,-788641874356.1226,-918.5896484157464,41022327060.02669,942.1451418185084,1212963077521.858,5437.185161531202,-801972243375.7002,8137.846853427525,139260854308.6575,-70.60833886274705,-113113639622.75812,11721.757884823173,-36634923589.9276,-32803.056480668616,-10798240481.0109,3590.284994624795
613,11895584.948563732,14901.822502349358,82277972649.36964,-10869.86167038818,658349769749.3865,-15573.606860114833,-110715900227.7526,6092.518348334052,-10789527381.750917,14707.232743008468,-788655539426.9792,-915.4237356355034,41036365512.55141,941.9804356185412,1213044095755.7925,5436.415548608793,-801850970835.3093,8138.3556413175775,139259801457.38843,-70.69669519499459,-112937984923.4459,11853.147622932403,-37123430218.14354,-32760.185314020782,-10744645324.966019,3602.806531329217
614,11910481.084925443,14896.136361710176,82116049728.42474,-10870.395867659747,658117751310.5171,-15577.88605945367,-110625139885.69121,6093.237765615596,-10570446117.02705,14707.275598020158,-788669152133.3446,-912.2591126498593,41050396154.99004,941.8157430515149,1213125071612.8682,5435.646178930922,-801729736992.3564,8138.864157536991,139258747691.94843,-70.78501703558332,-112760441453.90773,11984.348344893551,-37611107563.25502,-32716.741363256708,-10690884549.765083,3615.267214527001
615,11925371.879226634,14890.794301191663,81954176926.3646,-10870.92944415341,657885752342.9979,-15582.16721353521,-110534401379.51717,6093.95717495286,-10351442787.870739,14707.317557227821,-788682712843.2242,-909.0957066223212,41064419313.42261,941.6510603908687,1213206006975.4917,5434.877034790772,-801608539056.0745,8139.372413912475,139257692989.4696,-70.87330642452022,-112581009375.26367,12115.360107564615,-38097958837.03709,-32672.724675923746,-10636957957.44602,3627.6670540999557
616,11940256.24449202,14884.365265386166,81792366075.15219,-10871.462359973923,657653789805.5421,-15586.450010240767,-110443691341.8,6094.676523509908,-10132533394.597292,14707.35861868355,-788696220623.8124,-905.9337487252601,41078433966.384224,941.4863997390739,1213286895948.498,5434.108172401427,-801487385883.6113,8139.88037342958,139256637428.51196,-70.96155691694726,-112399706234.43533,12246.170390995154,-38583940523.08002,-32628.139579640967,-10582870545.166618,3640.0048732608534
617,11955134.553546546,14878.309054526195,81630613138.1294,-10871.994627553962,657421857916.1538,-15590.734556984093,-110353007510.1808,6095.395828965014,-9913712467.802986,14707.398784593712,-788709675873.8983,-902.7731600057903,41092440467.26858,941.3217570563774,1213367740571.652,5433.339572576211,-801366274450.9763,8140.388048903735,139255580984.30005,-71.04977072338369,-112216532119.74371,12376.779532542907,-39069056890.89654,-32582.986133850998,-10528622035.002129,3652.2807156064637
618,11970007.757899752,14873.204353205496,81468907786.08246,-10872.526279959267,657189941861.8785,-15595.021128376964,-110262344093.50417,6096.115137012608,-9694966027.022413,14707.438058587153,-788723079508.1285,-899.6137385937083,41106439713.85784,941.1571218914842,1213448546027.314,5432.57118622612,-801245197022.4045,8140.895472883872,139254523590.75974,-71.13795348526041,-112031479726.97704,12507.192933058708,-39553330999.54433,-32537.262568132137,-10474210012.927784,3664.495095289584
